Sheet,Row,Column,Cell,RawValue,Formula,CellType,Editable,Hidden,MergedRegion,Label,Purpose,DomainField,UISection,OutputTarget,Notes
DPR_FRONT,2,B,B2,"","UPPER(Application_form!B55)",s,false,false,B2:H2,"","","","","",""
DPR_FRONT,32,B,B32,"Prepared By:","",s,true,false,B32:H32,"","","","","",""
DPR_FRONT,33,B,B33,"#REF!","#REF!",e,false,false,B33:H33,"","","","","",""
DPR_FRONT,34,B,B34,"Khadi & V.I. Commission","INDEX(Application_form!T21:T24,DataSheet!M59)",s,false,false,B34:H34,"","","","","",""
DPR_FRONT,35,B,B35,"#REF!","#REF!",e,false,false,B35:H35,"","","","","",""
DPR_FRONT,36,B,B36,"#REF!","#REF!",e,false,false,B36:H36,"","","","","",""
DPR_FRONT,37,B,B37,"#REF!","#REF!",e,false,false,B37:D37,"","","","","",""
DPR_FRONT,37,E,E37,"State:","",s,true,false,,"","","","","",""
DPR_FRONT,37,F,F37,"#REF!","#REF!",e,false,false,F37:H37,"","","","","",""
DPR_FRONT,38,B,B38,"e-Mail:","",s,true,false,,"","","","","",""
DPR_FRONT,39,B,B39,"Ph. No.:","",s,true,false,,"","","","","",""
DPR_FRONT,39,F,F39,"Fax:","",s,true,false,,"","","","","",""
